sku,n_obs,rank_modelo,dof_modelo,elasticidade_preco,p_value_preco,semi_elasticidade_desconto,p_value_desconto,semi_elast_desc_0_10,p_value_desc_0_10,semi_elast_desc_10_30,p_value_desc_10_30,semi_elast_desc_30_plus,p_value_desc_30_plus,preco_medio,desconto_medio,q_media,share_dias_stockout_base,std_log_preco,pass_obs,pass_var_preco,pass_p_preco,pass_range_preco,quality_score
1969092,763,23,740,-3.972360395356606,0.0009873896966137163,3.0606251457998246,0.04821656709845712,0.16014019822884268,0.931183273836294,-5.098013275254971,0.0018883117099197655,-11.64733797159906,0.0006484281674881132,9.777572342340761,-0.13702367974415658,22.605504587155963,0.020486555697823303,0.07679895134675077,True,True,True,True,4
3105785,762,23,739,-3.506216124301608,0.022446349486014316,3.590633332866541,0.046511964628944025,,,,,,,19.57852277562861,-0.11839206327406157,19.203412073490814,0.023047375160051217,0.04979077648053039,True,True,True,True,4
2032055,762,23,739,-2.9693325342554746,0.0,1.613832976864541,2.280689532163649e-05,,,,,,,2.785735230048556,-0.21115397159674765,607.7965879265092,0.024327784891165175,0.10115910132867628,True,True,True,True,4
3102748534,762,23,739,0.5278462897059251,0.02547239812219093,-1.0126393936277769,3.3606637939165296e-07,,,,,,,19.9954482088189,0.005079585646576155,94.57349081364829,0.024327784891165175,0.2444134971473799,True,True,True,True,4
31027532411,762,23,739,0.9064306679516211,0.00036415382181620437,-5.542092937543855,0.0,,,,,,,2.4376524203175856,-0.2587444610897203,135.10367454068242,0.02176696542893726,0.5284545881519285,True,True,True,True,4
31027530962,762,23,739,-2.191018914408932,0.0020455579811533564,2.5355852144500037,0.002240984049058037,,,,,,,2.822290379548556,-0.11355424458673907,24.463254593175854,0.01792573623559539,0.10186778307344092,True,True,True,True,4
31023925,761,23,738,-1.8742844353584944,2.3170311342912697e-06,-0.6210738168714297,0.26178516686260367,,,,,,,21.329118035420496,-0.1698435590419607,57.84756898817346,0.024327784891165175,0.19259551211420248,True,True,True,True,4
2466149,760,23,737,-1.5746760650321878,2.8774960403321614e-05,-0.6719836435973516,0.20078474154839787,,,,,,,5.181588638522368,-0.18192235634290244,263.27894736842103,0.026888604353393086,0.103653288615579,True,True,True,True,4
2032073,760,23,737,-1.8102193577706818,4.321916158289696e-10,0.23112486325274992,0.5908493887266637,,,,,,,2.7590346707407893,-0.2169161483663467,299.2605263157895,0.026888604353393086,0.12223765631498258,True,True,True,True,4
2460042,760,23,737,-3.6209775846635917,0.0,-1.3154784354758515,0.011009024789333965,,,,,,,2.4229818120973685,-0.16254610807338954,83.1171052631579,0.015364916773367477,0.13617447169466573,True,True,True,True,4
2419775,760,23,737,-2.9108270261468188,3.596889330825803e-07,-0.042477288240265657,0.946762361659025,,,,,,,2.432320980078947,-0.19063773541132148,184.69210526315788,0.026888604353393086,0.0772833950406138,True,True,True,True,4
3110414-1,759,23,736,-1.0702653283333141,0.0016691307268514866,-2.343718515120524,5.531660818292039e-08,,,,,,,2.828532510422925,-0.2098429228066245,322.9117259552042,0.028169014084507043,0.09672424126716893,True,True,True,True,4
2659000,758,23,735,0.5684509181667856,0.0036842618766763646,-2.1946080795591567,4.0951892987806104e-09,,,,,,,10.088252349468338,-0.1781648731997143,36.32321899736148,0.0038412291933418692,0.24129286289347524,True,True,True,True,4
31027530953,758,23,735,-2.2380686427470198,0.0006655032990794396,-2.297735436142835,0.012024106782391408,,,,,,,2.760234108536939,-0.1285360552346967,47.77440633245383,0.029449423815621,0.0918449437496855,True,True,True,True,4
2422016,758,23,735,-1.5111074824175204,0.0008866317534208523,-1.0636542883790323,0.08089316529323054,,,,,,,2.776853626575198,-0.1559180090522661,197.10026385224273,0.029449423815621,0.07380072847200449,True,True,True,True,4
1866831,757,23,734,-3.8282430148764726,0.03491297473784738,3.334128135087007,0.12106295447714999,-1.9856820717281667,0.38986079506980253,-7.1609850269987625,0.0025855413097308766,-11.947021724222745,0.021787696820279923,19.50103732149009,-0.1215481028212122,9.159841479524438,0.019206145966709345,0.0535144534502232,True,True,True,True,4
2387413,757,23,734,-2.1822533485961904,1.1008730573358605e-05,-0.5294981354030401,0.4326433720926408,,,,,,,2.7680550682166443,-0.15724279256019205,176.94187582562748,0.030729833546734954,0.07406319186764003,True,True,True,True,4
2460048,757,23,734,-2.9322916968354913,5.555933491052656e-11,-1.9609427659399676,0.0012017713158058996,,,,,,,2.3263091140634082,-0.1645531292474299,87.68560105680316,0.005121638924455826,0.1671180274040261,True,True,True,True,4
1895626,757,23,734,-0.6714423083022215,0.055955517420010814,-1.0348684825900574,0.018603192801430524,,,,,,,2.793320216266843,-0.22467102790459703,768.6446499339498,0.030729833546734954,0.06867297320276622,True,True,False,True,3
3110435-1,756,23,733,-1.344303104074941,3.185772090574801e-09,-0.30291099313378833,0.2689443399193552,,,,,,,2.8192310107103173,-0.21743272340951397,998.058201058201,0.03201024327784891,0.0730077459280509,True,True,True,True,4
31027519405,756,23,733,2.5835672022092084,1.1583023429295736e-10,-7.465662582747519,0.0,6.802555409973799,0.001033099671803539,8.272086361255791,0.0,-1.8944224281235393,0.18344310463973468,6.573754580021164,-0.1543953213975749,53.957671957671955,0.028169014084507043,0.13847552245431063,True,True,True,False,3
3105786,756,23,733,-1.9559030939477942,0.046673117236641914,-0.19130578623689423,0.8801228619962989,,,,,,,16.858040693003968,-0.12228669882057736,50.01058201058201,0.03201024327784891,0.04701764645365125,True,True,True,True,4
31027530947,756,23,733,-1.7802866613312969,0.0034074787148887786,-2.278615856310093,0.005652682644510021,,,,,,,2.7756933585410057,-0.12154910067742176,26.674603174603174,0.011523687580025609,0.09159680659622654,True,True,True,True,4
2422015,755,23,732,-1.972137518029447,0.0025702887600302926,-0.14382821030443838,0.8688838319439385,,,,,,,2.7660092611761593,-0.15918762742921802,82.83973509933774,0.03201024327784891,0.08862924615481026,True,True,True,True,4
2419851,754,23,731,-3.0124099707575978,4.6487649130178e-07,-0.9104636830759543,0.16931172883432621,,,,,,,2.439806183781167,-0.1822668041252892,85.94694960212202,0.03329065300896287,0.08038777822555072,True,True,True,True,4
31027530956,754,23,731,-1.0048152380351172,0.09925610897192017,-3.0866751366573157,0.00012104726352424322,,,,,,,2.7149244471671086,-0.14303491291578924,69.59681697612731,0.030729833546734954,0.0825058478067939,True,True,False,True,3
2460050,753,23,730,-3.3023843082365945,1.3644629870412928e-09,-2.018094528859235,0.007819494779502056,,,,,,,2.3362130809575032,-0.1628166211101821,63.39442231075697,0.0012804097311139564,0.16820023664916306,True,True,True,True,4
3102751477,752,23,729,-3.1394041316525896,1.5165646516379638e-13,1.3037509795892235,0.023407329540440225,,,,,,,2.5427306676409573,-0.16119683730621734,220.7752659574468,0.03713188220230474,0.08728186261166967,True,True,True,True,4
2824022,751,23,728,-1.9075841600349939,0.009754890915604886,-2.2988350958671897,0.014148747611079315,,,,,,,7.631151112171771,-0.13392207452376856,40.573901464713714,0.03713188220230474,0.06953949851789291,True,True,True,True,4
31027530959,749,23,726,-2.8718157231027854,2.015548933531619e-06,-1.5915170960023235,0.049655082926738814,,,,,,,2.7460185164753,-0.13039007886875148,20.313751668891857,0.014084507042253521,0.09434784463211471,True,True,True,True,4
31027530938,749,23,726,-3.635624024428766,4.981896650768647e-08,-0.8959227778162879,0.31171744980253036,,,,,,,2.75470963958478,-0.13139997468341874,30.251001335113486,0.028169014084507043,0.09617467739963118,True,True,True,True,4
2494067,748,23,725,-1.6074346148217573,3.331842934883866e-08,-0.23344836346336525,0.48028984901537797,,,,,,,10.898546227514704,-0.19844089949605606,54.35294117647059,0.023047375160051217,0.17289801797762164,True,True,True,True,4
2791358,748,23,725,1.0245238098199958,0.0010391263230267178,-3.566988168798811,3.607946164052578e-09,,,,,,,5.946281362264705,-0.16076021566482,22.995989304812834,0.026888604353393086,0.2407237488956902,True,True,True,True,4
1542575,748,23,725,-2.130058873596328,0.0007505918081665008,0.5776812618447449,0.49484597517857276,9.540321450902171,0.004203303582053897,-0.05228827620223875,0.9532222820529177,-2.0217092701284933,0.04393782644694477,2.7617157967139043,-0.20113749018438276,213.7072192513369,0.03201024327784891,0.13652127389338264,True,True,True,True,4
31027520460,746,23,723,3.1833530541202117,0.030129180079975004,-3.3955247698151,0.05192429131797538,,,,,,,9.556243030016086,-0.11392278342685415,10.288203753351207,0.028169014084507043,0.0539411686876795,True,True,True,False,3
