sku_anchor,sku_candidato,effect_d,uplift_pct,media_base_candidato,dias_stockout_anchor
1604311,311813-1,0.8327142304050926,2.1998398526162424,8.257698541329011,163
1604354,1254438,0.6364882485169527,1.2134852983430704,13.666230366492147,16
1604354,1254466,0.655304756571097,1.177722851219901,8.208115183246074,16
1604354,1604311,0.8742932229750026,2.4885643194441234,169.91230366492147,16
1604354,1767991,0.7380692131898139,1.3322465157908199,20.473821989528794,16
1604354,2419775,0.7265747050173282,0.4010796456324417,180.39659685863873,16
1604354,2419784,0.7675828368563063,0.5992409053577468,108.3717277486911,16
1604354,2419856,0.6734159966731544,0.31007906093712917,297.8350785340314,16
1604354,2460042,0.7611496140892146,0.6540180398448115,79.95680628272251,16
1604354,2460044,1.046318427990088,1.3371301199519514,77.3651832460733,16
1604354,2460046,0.6185510063944993,0.5684306569343066,47.69895287958115,16
1604354,2460048,0.796115322236684,1.1375999181772405,83.18324607329843,16
1604354,2460050,0.6250824901168006,0.8003027935143582,60.30235602094241,16
1604354,2460052,0.7033789662710676,0.8542819622924679,41.86256544502618,16
1604354,2490066,1.0031672126919458,2.543103448275862,7.25,16
1604354,2490067,0.6030504513649009,0.5862840660433658,13.159685863874346,16
1604354,2490069,0.7277684883105514,0.9796127562642368,8.61910994764398,16
1604354,2639581,1.3848996380417546,7.366823177889233,85.85994764397905,16
1604354,2639586,0.6311702536475864,1.6237308381445352,6.574607329842932,16
1604354,2692047,0.6895550302848239,0.5883315872184388,9.99476439790576,16
1604354,2751187,0.6793086518270881,0.8887375651350071,11.052356020942408,16
1604354,31023267,0.905108101759827,1.642589036312849,7.49738219895288,16
1604354,31023928,0.8327877403007975,2.972543753467494,51.903141361256544,16
1604354,3102751371,0.9753217221693096,2.73046875,5.277486910994765,16
1604354,3102751373,0.7081229205047643,0.9556169836355594,14.797120418848168,16
1604354,31027522597,1.275259631634922,2.537037037037037,8.764397905759163,16
1604354,31027523978,0.8217442358004512,2.4813714469246833,8.150523560209423,16
1604354,31027523981,0.6720755218251668,3.638647816349384,14.026178010471204,16
1604354,31027529011,0.674896618956124,0.9236041969824613,17.090314136125656,16
1604354,31027529507,0.8115319178974131,1.7702965708989804,7.06151832460733,16
1604354,31027530261,0.8719947202966055,1.7095154954168486,14.993455497382199,16
1604354,31027530264,0.9244005814126425,2.0674518201284795,11.613874345549739,16
1604354,3110413-1,0.8973796742576866,0.9371394665283475,83.27356020942409,16
1604354,311196-1,0.9150662023207584,1.291638502095444,9.68193717277487,16
1604354,311813-1,1.0500187477462328,1.8183149357963506,11.620418848167539,16
1604354,311814-1,1.4978595961199466,2.973807004040793,13.604712041884817,16
1768006,2060933,0.784478904234548,0.7179661590800621,197.30140845070423,70
1768006,2387158,0.6806187016462754,0.3356309311938041,242.956338028169,70
1768006,2387255,0.8876316521438794,0.3832345012141862,568.6464788732394,70
1768006,2387556,0.6337254363775043,0.3053787274684977,312.6295774647887,70
1768006,2419815,0.7201927785517548,0.307306008503586,402.10281690140846,70
1768006,2422015,0.7254133668836137,0.5737154579398658,76.89718309859155,70
1768006,2466149,0.6951263885204807,0.477820287541232,248.01971830985914,70
1768006,2466151,0.6362492703108993,0.8881136766472765,33.82816901408451,70
1768006,2466157,0.991107740425037,0.5654409138839701,381.4352112676056,70
1768006,2466160,0.8908650477851384,0.5716980964425661,135.8676056338028,70
1768006,2466179,0.8181836001169416,0.7399343418274374,83.47605633802817,70
1768006,2639582,0.8992061040349668,0.5433602429064557,181.57042253521126,70
1768006,2639583,1.1532187136205974,0.6931477959338717,300.33661971830986,70
1768006,2742119,0.6244844476435342,0.5360624220590274,116.16901408450704,70
1768006,2791357,0.8667088197002076,0.8546031746031746,45.0,70
1768006,2791359,0.6394057806125315,0.7580169299914523,21.89154929577465,70
1768006,2791360,0.9566084775168074,0.803288864519266,116.69154929577465,70
1768006,2791362,0.6461096241098655,0.5544754377361757,48.82676056338028,70
1768006,3102748531,1.0464574339018882,0.39588532473065924,128.91971830985915,70
1768006,3102751465,0.7881644604986487,0.6164987214720437,172.6394366197183,70
1768006,3102751467,0.6607619692620624,0.5018561208449245,87.8056338028169,70
1768006,3102751469,1.0121086489703768,0.8761824546928625,245.81830985915494,70
1768006,3102751473,0.912727927186984,0.7399194414607948,374.6478873239437,70
1768006,3102751477,0.8984137007549665,0.7201519278342786,201.30281690140845,70
1768006,3102751483,0.6488132010672113,0.5152789635945854,73.29154929577464,70
1768006,31027518017,0.6373430123848751,0.5619306262034082,14.002816901408451,70
1768006,31027524433,0.7808572056403911,1.0784115550001838,54.74647887323944,70
1768006,31027526676,0.6598939729326216,0.4610950260318615,15.497183098591549,70
1768006,31027526679,0.7550460899442432,0.6437828436781181,10.759154929577464,70
1768006,31027528713,0.6476289723567047,0.725282834087671,59.170422535211266,70
1768006,31027530258,0.7032190394659918,0.6434287687231693,114.22112676056338,70
1768006,31027531548,0.7400648230605573,0.6514410921961907,8.356338028169015,70
1768006,31027532941,0.9425071595302361,0.7467837502661939,112.43521126760564,70
1768006,31027534326,0.728380922001604,0.5563697776857103,69.9338028169014,70
1768006,31027535057,0.8660596282343677,1.7424265118891595,10.746478873239436,70
1768006,31027535060,1.0310997938263158,2.774903920967628,8.533802816901408,70
1768006,31027535072,0.7053550638600172,1.69501250551714,8.205633802816902,70
1768006,31027535075,1.1970357686704578,2.134079633634398,12.653521126760563,70
1768006,31027535078,1.0378355468648757,2.164393956301471,9.01549295774648,70
1768006,31027535383,1.023363770766392,1.534037102751735,38.329577464788734,70
1768006,31027535392,0.7666166897499553,0.6381169604721918,96.9492957746479,70
1768006,31027535395,1.1370749406959262,0.845108059193016,132.29577464788733,70
1768006,31027535398,1.0532057916595072,0.8252866599862987,114.25211267605634,70
1768006,31027540644,0.7952215387517195,1.144421782012238,21.604225352112675,70
1768006,31027540943,0.9489329578255827,0.961427280042119,40.50985915492958,70
1768006,31027541120,0.7698130542657927,1.1688209991483711,55.75774647887324,70
1768006,31027547416,1.4966505382319015,3.124811775913463,91.66478873239437,70
1768006,31027547419,1.385486279476404,2.446770640977151,126.6112676056338,70
1768006,31027547422,1.3042127033131694,2.861866581863823,142.99154929577466,70
1768006,31027547425,1.1858991870808084,1.9384979846523527,83.06478873239436,70
1768006,31027548000,1.6738182266601014,2.4733647601513344,9.945070422535212,70
1768006,31027548003,1.8262428429980533,2.6926078671921903,15.416901408450704,70
1768006,31027548006,1.3706641401038877,2.2053531191656472,12.501408450704226,70
1768006,3108041-1,0.6664276764239951,0.40515679442508706,21.654929577464788,70
1768006,3109087,0.6105845764060163,0.35627016774638515,114.35774647887324,70
1895626,1604311,0.7620113925508668,1.887312795354268,168.78439153439155,24
1895626,1767991,0.6564994808022079,1.751656945917285,19.95767195767196,24
1895626,1767995,0.8820119222915644,1.9515323810844543,28.615079365079364,24
1895626,2460042,1.1683141254419824,1.2045573820447273,78.13359788359789,24
1895626,2460044,1.210505186910247,1.1968149349528967,76.66402116402116,24
1895626,2460046,0.8704572260983241,1.0378054989816703,46.76190476190476,24
1895626,2460048,0.7884645608069016,1.439788069583279,81.51322751322752,24
1895626,2460050,0.6022385436993388,0.8677213507045999,59.698412698412696,24
1895626,2460052,0.9196651316778426,1.15341329303193,41.136243386243386,24
1895626,2490066,0.7151174374564979,1.7516447368421055,7.238095238095238,24
1895626,2639581,1.059182050810581,5.343886360802893,84.87830687830687,24
1895626,2692047,0.6355278288974526,0.4928315412186381,9.964285714285714,24
1895626,2751187,0.6799036331925358,0.9794769342535417,10.924603174603174,24
1895626,3100123,0.9466634753933374,0.4428099147228264,581.3597883597884,24
1895626,31023928,0.9430069367408037,3.416739667117942,49.82936507936508,24
1895626,3102751371,0.735533857013927,1.818421052631579,5.277777777777778,24
1895626,31027523978,0.8047397135214134,2.2796232027764005,8.003968253968255,24
1895626,31027523981,0.6336200092837581,2.9499377811812004,13.818783068783068,24
1895626,31027528701,0.6690839621829082,0.877693191611606,18.417989417989418,24
1895626,31027529507,0.6224723210970972,1.3865435356200528,7.018518518518518,24
1895626,3110413-1,0.7914421762330992,0.7922986046808647,82.85449735449735,24
1895626,311196-1,0.8099113951223674,1.6187648456057009,9.466931216931217,24
1895626,311814-1,1.1195292881947965,2.9445832500499702,13.235449735449736,24
2032053,1743121,0.7907149732992987,1.2081833785504679,50.169444444444444,60
2032053,1768018,0.6560696111155747,0.6328825720987993,80.52222222222223,60
2032053,1895626,0.8570937283881231,0.3335580293152516,733.5013888888889,60
2032053,2032047,1.0278005414927427,0.7099853061082115,955.6125,60
2032053,2032055,0.6785530007407209,0.4328087515593513,578.9444444444445,60
2032053,2032059,0.7531750486667083,0.5248969213371074,790.9277777777778,60
2032053,2032066,0.6733059883046514,0.6354410848342781,140.42083333333332,60
2032053,2032068,0.9411802884591245,0.6675402451419716,1063.1027777777779,60
2032053,2032071,0.9185208295944495,0.7650561996116049,354.0208333333333,60
2032053,2060933,1.038814712292667,1.0210129886803758,194.72083333333333,60
2032053,2060936,0.7095295117169785,0.501551782300686,494.05555555555554,60
2032053,2340368,0.6956908885547924,0.6298346225660174,166.62222222222223,60
2032053,2387255,0.9566923284177803,0.6413682032730833,560.5486111111111,60
2032053,2387329,0.6753286616234246,0.4738600564911286,596.9472222222222,60
2032053,2422005,0.7387690897680675,0.4266436179111135,747.2083333333334,60
2032053,2464423,0.7878267170091465,0.7698151067794179,19.380555555555556,60
2032053,2464424,0.7852756760851768,0.9619690776612759,15.630555555555556,60
2032053,2464425,0.6931145903565927,0.6269901440485215,21.983333333333334,60
2032053,2466149,0.9268252347232977,0.6133512519610214,247.0013888888889,60
2032053,2466151,1.1044372416128272,1.5873015873015877,32.55,60
2032053,2466157,1.1882491611985935,0.7367270490272544,379.29583333333335,60
2032053,2466160,0.8600037584901409,0.6179349542153457,136.35694444444445,60
2032053,2466173,0.8731531010178921,1.0213509946043582,59.97638888888889,60
2032053,2466179,0.9573465003722915,0.8934836256919895,83.29444444444445,60
2032053,2494027,0.6094675606701271,0.9421750251918456,35.83611111111111,60
2032053,2540472,0.6077648384753482,0.5094505950374654,107.1361111111111,60
2032053,2639582,0.7298132651041769,0.5033296715784691,183.32638888888889,60
2032053,2639583,1.0693987336732083,0.7441831563539953,301.74583333333334,60
2032053,2639584,0.90530821209057,1.676399573249481,24.73472222222222,60
2032053,2639585,0.6466795579790293,1.037574024913212,13.602777777777778,60
2032053,2742119,0.7574102103842084,0.815470778630396,114.57083333333334,60
2032053,2791357,0.7368639160497099,0.7529643669446549,45.798611111111114,60
2032053,2791360,1.1543698075062732,1.135345243843554,115.05555555555556,60
2032053,2824021,0.6027779510070557,0.34842657342657346,127.11111111111111,60
2032053,2824024,0.9657171210266058,0.3770966010168527,1319.4305555555557,60
2032053,3100123,0.7335543481381549,0.30384570855202225,575.8222222222222,60
2032053,3102748531,1.0092964523273167,0.4416213076310751,129.11388888888888,60
2032053,3102751465,0.935054172438064,0.7218310709141674,172.60694444444445,60
2032053,3102751469,1.3306996339932515,1.2810779084019543,241.3625,60
2032053,3102751471,0.8614319429687386,0.9226684722568688,272.8152777777778,60
2032053,3102751473,1.0577706283713024,1.0023290035833705,370.9263888888889,60
2032053,3102751475,0.7362012676129568,1.056487885089713,57.43611111111111,60
2032053,31027517933,0.7718056915720019,0.865785670039232,6.726388888888889,60
2032053,31027517939,0.9846116187465431,1.0726850058117008,17.92361111111111,60
2032053,31027518011,1.0793044567556516,0.9527589545014521,14.347222222222221,60
2032053,31027518013,0.856223455767385,0.9583660644147682,7.072222222222222,60
2032053,31027518017,0.9118423920014184,0.8187292984040951,13.8375,60
2032053,31027518023,0.9044768721353995,1.0704663212435235,5.361111111111111,60
2032053,31027529818,0.6390222795242847,0.9320940236595481,9.040277777777778,60
2032053,31027530258,0.849699748592291,0.8582125219053687,113.33472222222223,60
2032053,31027532941,0.850020299678606,0.72197375174133,113.65833333333333,60
2032053,31027534326,0.695364876266666,0.5635287152161041,70.375,60
2032053,31027534778,0.7848825188112822,0.4173080435179629,53.234722222222224,60
2032053,31027535075,0.889557255423819,1.485731882570314,13.530555555555555,60
2032053,31027535078,0.7981854257922874,1.7700425032976692,9.47638888888889,60
2032053,31027535096,0.7276803916315498,0.9621478873239436,6.311111111111111,60
2032053,31027535395,0.7463554751359202,0.5957218814740729,136.09305555555557,60
2032053,31027535398,0.8344449976561322,0.6634468976018272,116.75555555555556,60
2032053,31027540644,0.8629051286230961,1.239080459770115,21.75,60
2032053,31027540943,0.616297594276207,0.6567639257294432,41.888888888888886,60
2032053,31027541111,0.62414672874534,1.015935225461906,96.74583333333334,60
2032053,31027547416,0.6401567849614854,1.0269152196118487,108.77777777777777,60
2032053,31027547419,0.936175324001978,1.5511145118095966,137.95277777777778,60
2032053,31027547422,0.6777169782567711,1.1409260566932309,165.21666666666667,60
2032053,31027547425,1.092192111012123,2.3818567889583577,82.41527777777777,60
2032053,31027548000,1.2577177446697874,2.0799416677714433,10.47638888888889,60
2032053,31027548003,1.2535364766725552,2.0438287153652395,16.541666666666668,60
2032053,31027548006,1.227181792328571,2.2576466746489605,12.759722222222223,60
2032053,3107563-2,0.6088546015260835,0.38900634249471455,13.13888888888889,60
2032053,3108197-1,0.7948712148716284,0.6452529128848608,220.04722222222222,60
2032053,3109087,0.7609401061553537,0.48090652802694694,113.80416666666666,60
2032053,310987,0.6670804130801617,0.32452722607621415,87.69166666666666,60
2032053,3110416-1,0.8277199360692833,0.3494701928067754,658.2583333333333,60
2032053,3110439-1,0.8110505889363798,0.305991027750584,937.7680555555555,60
2032055,2340375,0.7734953231238234,0.8140524659935047,42.185282522996054,19
2032055,2692060,0.6260711360394418,0.5157390696388796,17.014454664914584,19
2032055,31027522606,0.6684214971484763,1.3580972249919463,9.017082785808148,19
2032055,31027532405,1.018457590585601,2.7022344828396796,141.22339027595268,19
2032055,31027532411,1.1885500322091322,2.0362830075691196,125.65571616294349,19
2032055,31027535072,0.8094510053511003,2.0890723741870016,8.996057818659658,19
2032055,31027541111,0.7256800533570348,1.020964018676664,101.77529566360053,19
2032057,2032047,0.9105784183172921,0.562429221958541,928.160363086233,119
2032057,2032059,0.6030584898714417,0.3976106861266169,775.8018154311649,119
2032057,2060933,0.7373705696186895,0.7960329883492344,187.27080181543116,119
2032057,2387158,0.748569567701697,0.3788083532505673,236.60060514372162,119
2032057,2387255,0.7360887059765276,0.4353173693384823,551.571860816944,119
2032057,2464423,0.6399165372081078,0.6869190275035271,18.58093797276853,119
2032057,2466149,0.7270695675051619,0.4867631957779592,240.77458396369138,119
2032057,2466151,0.6010634244433296,0.8943341787854289,32.13918305597579,119
2032057,2466157,0.7803976878987483,0.4904496316540248,372.88956127080183,119
2032057,2466160,0.8328475535845835,0.5880514042118354,131.0786686838124,119
2032057,2466179,0.6039856382924924,0.6030718649273977,81.51891074130106,119
2032057,2639582,0.6202353552699226,0.42016458619157115,178.95310136157337,119
2032057,2639583,0.8453493197704198,0.6170250115207268,291.571860816944,119
2032057,2742119,0.6658444893108797,0.6390724674749627,110.94099848714069,119
2032057,2791359,0.6635158526136765,0.8062006084224127,20.819969742813917,119
2032057,2791360,0.8205109774006576,0.7697508742832024,111.95612708018155,119
2032057,3102751465,0.6556967483034997,0.5313380096288861,168.52950075642966,119
2032057,3102751469,0.9377334825756587,0.8995615869894469,233.1497730711044,119
2032057,3102751471,0.6378792422419107,0.6117283511307651,267.2375189107413,119
2032057,3102751473,0.6627862601029566,0.5842629207923244,366.82753403933435,119
2032057,31027526676,0.6120334198690887,0.44453529159411515,15.113464447806354,119
2032057,31027532941,0.7825846925159048,0.7251760355967991,108.0196671709531,119
2032057,31027535054,0.711445937879598,2.1417679015902022,5.649016641452345,119
2032057,31027535057,0.6450490118347424,1.420633606723685,10.213313161875945,119
2032057,31027535060,0.8093443057572751,2.191803539597657,7.987897125567322,119
2032057,31027535075,0.849768897588659,1.5680283553361658,12.166414523449319,119
2032057,31027535398,0.6853157506543296,0.599966097968954,112.42360060514372,119
2032057,31027540644,0.7110565805937372,1.0493256386096503,20.53555219364599,119
2032057,31027540943,0.698524564389014,0.8183175664016331,39.12102874432678,119
2032057,31027543368,0.6255088408795505,2.1241355639382973,7.741301059001513,119
2032057,31027547419,0.677266247747907,1.2753653321069536,129.26172465960667,119
2032057,31027547425,0.6570887409314203,1.386727105413046,80.48714069591529,119
2032057,31027548000,0.7570281789108388,1.3713544427254571,10.049924357034795,119
2032057,31027548003,0.6976226531675851,1.2291471633233302,16.119515885022693,119
2032057,31027548006,0.6656458541858516,1.2560845212046539,12.56732223903177,119
2032063,2032068,0.8759196017794844,0.465531695137912,1084.676268861454,51
2032063,2387563,0.7097919755508426,0.3069911624764637,672.8971193415638,51
2032063,2419778,0.7313937802331265,0.6002616133197265,71.55692729766804,51
2032063,2419788,0.6960694920659811,1.0766471578571069,33.40603566529492,51
2032063,2419851,0.6540621815466521,0.471485125579489,81.51028806584362,51
2032063,2422005,1.020135443373898,0.39435736004676275,752.3319615912209,51
2032063,2466179,0.7029421462087803,0.5488127218898797,85.9355281207133,51
2032063,31023925,0.6028100886015628,0.8686380212462342,53.945130315500684,51
2032063,3102748530,0.7011723184521692,0.9094534787105963,23.792866941015088,51
2032063,31027522600,0.6979251061339964,1.7817893624515673,7.330589849108367,51
2032063,31027522603,0.6312885344277838,1.356017406962785,9.679012345679013,51
2032063,31027523990,0.8055734734555845,2.210287855190215,7.408779149519891,51
2032063,31027530258,0.655925760311723,0.5942861781600622,116.29766803840877,51
2032063,31027530264,0.905965989778349,2.717538736871851,10.279835390946502,51
2032063,31027531047,0.6194423474681944,1.0349662523619718,22.248285322359397,51
2032063,31027531059,0.6629403374606647,0.7995492272467087,38.34293552812071,51
2032063,31027535392,0.6184820086046898,0.4610004306118824,99.50205761316873,51
2032063,31027541108,0.706611720990607,2.5359477124183005,9.0,51
2032068,2423939,0.6527952047049965,0.581720680811378,16.75390625,12
2032068,2466153,0.6224613091657427,0.7727258532929457,41.696614583333336,12
2032068,2692060,0.6291713272093357,0.5862121558758483,17.07421875,12
2032068,3102751369,0.9253082556984443,1.4848327715841325,20.088541666666668,12
2032068,31027517941,0.6347050029751667,1.606334841628959,5.467447916666667,12
2032068,31027520469,0.7457623935168295,0.9454231433506044,7.5390625,12
2032068,31027526679,0.7335257923029742,0.8393788387993973,11.235677083333334,12
2032068,31027529017,0.6321309965186902,0.5030124185417435,21.1796875,12
2032068,31027532411,0.6553286054765738,1.0467673170487035,129.79817708333334,12
2032068,31027535054,0.9720253413920306,2.2195472511678047,7.247395833333333,12
2032068,31027535057,0.7570621688783736,1.6901741560954637,12.111979166666666,12
2032068,31027535383,0.8942662192593668,1.5392633348616844,42.59765625,12
2032068,31027535392,0.7305251190428541,0.6294282122976681,101.51822916666667,12
2032068,31027535395,0.7513368333267391,0.7233456052393021,140.76302083333334,12
2032068,31027535398,0.6161453223933921,0.493002619340354,121.79036458333333,12
2032068,31027541120,0.6759415777012425,1.0607466597929287,60.6171875,12
2032068,31027547416,0.923461448230579,2.3587786259541983,113.26041666666667,12
2032068,31027547419,0.7102637450486472,1.5149799806709925,150.89583333333334,12
2032068,31027547422,0.6475787546956335,1.713683380801178,175.10026041666666,12
2032068,3105788,0.7571000558923772,0.5870866961728718,20.005208333333332,12
2032071,2032073,0.7232909406424317,0.4665412605004267,291.3743455497382,16
2032071,2340357,0.6165547711829698,0.7066281066718513,40.39397905759162,16
2032071,2423936,0.7292328575708572,0.39746331236897275,31.217277486910994,16
2032071,2464423,0.7041179151814072,0.6410206718346253,20.26178010471204,16
2032071,31023925,0.639745301087979,1.2287979003860277,55.60732984293194,16
2032071,31027522603,0.6838012623477608,1.0668634171109421,10.311518324607329,16
2032071,31027522606,0.6537550962338198,1.06356783919598,9.116492146596858,16
2032071,31027530264,0.7840015398165778,3.0779597701149424,11.387434554973822,16
2032071,31027530947,0.7280939984538435,0.564938359291766,25.79973821989529,16
2032071,31027532405,0.6388365407556402,1.9966937323484686,144.59685863874344,16
2032073,1542574,1.222336083348687,1.3915405227199393,134.16337285902503,21
2032073,1542577,0.8710113174173819,0.4436858684043316,960.6363636363636,21
2032073,2032053,0.8581565503390493,0.4682760044975792,631.5797101449275,21
2032073,2032055,0.6209785866911678,0.41686819513321877,591.5797101449275,21
2032073,2032057,0.6448344302167299,0.46129485294867123,424.7048748353096,21
2032073,2387161,0.7686694800085633,1.0315234217090796,95.44795783926219,21
2032073,2387556,0.8058562059644699,0.6739792423877219,315.4729907773386,21
2032073,2387558,0.7184238652905142,1.0873884492338777,148.67061923583663,21
2032073,2387563,0.7094149221127783,0.4892734971380342,677.4795783926219,21
2032073,2422008,0.8042496342437251,0.7497597731138692,423.6772068511199,21
2032073,2692048,0.703973111562203,0.8828876875712103,7.764163372859025,21
2032073,2692058,0.6375203368272113,0.9703901576432524,5.002635046113307,21
2032073,310236573,0.8102054210602297,0.49480498279210927,564.9407114624506,21
2032073,310236574,0.7236812957907335,0.48923769999147215,368.5810276679842,21
2032073,31027529507,0.7614113217417815,1.8190745986779981,6.976284584980237,21
2032073,3108195-1,0.8053474504811895,0.4027273287444928,708.6534914361001,21
2032073,3108196-1,0.8645837905699737,0.9272368144892865,146.1752305665349,21
2032073,311196-1,0.6188995636997456,0.9508788967660484,9.69038208168643,21
2060933,1254466,0.6597223115104526,2.092907593931542,5.349206349206349,213
2060933,1767991,1.023474794914066,5.318556620413413,8.576719576719576,213
2060933,1767995,0.988032768619037,4.039453153255556,14.423280423280424,213
2060933,2032084,0.9196353645965615,12.425273318231065,6.3051146384479715,213
2060933,2460042,1.1207764567890564,1.4513797063755052,58.029982363315696,213
2060933,2460044,1.0289748879488325,1.341127887733824,58.17989417989418,213
2060933,2460046,0.9629337794603031,1.3670879364426278,35.13756613756614,213
2060933,2460048,1.0574582797142555,2.9476143349006194,47.16225749559083,213
2060933,2460050,0.990100947634622,2.5191709780759455,36.31216931216931,213
2060933,2460052,1.012510124105937,2.33992923338074,25.98941798941799,213
2060933,2490067,0.7488603047618206,1.0082803865924816,10.44268077601411,213
2060933,2490069,0.7046903265699207,1.2441831856497763,6.5626102292768955,213
2060933,2639581,0.9524363908899179,4.546919341562395,44.08994708994709,213
2060933,31023928,1.1901725196583348,11.835409038672262,13.012345679012345,213
2060933,31027523987,0.6631894661415495,1.499744300918712,12.386243386243386,213
2060933,311196-1,0.977501621277679,2.1557912459249433,6.255731922398589,213
2060933,311814-1,1.0572050248322582,4.161348671512237,6.756613756613756,213
2060936,2419841,0.6182940228392911,0.33324648223549763,221.3601637107776,47
2060936,2419847,0.7209876234374576,0.5235590508889179,115.43519781718963,47
2060936,3102751373,0.6055549423419936,1.0905541920655129,14.156889495225103,47
2060936,31027522597,0.6748195323003039,1.3247850754488002,8.538881309686221,47
2340368,1542575,0.7363250507471057,0.6556645344497191,198.506139154161,47
2340368,2032047,0.7085350883747648,0.3917879903136449,984.5593451568895,47
2340368,2032059,0.7128780138610225,0.38425663506553936,804.2414733969987,47
2340368,2032068,0.7039889510722245,0.4280414092137284,1089.5893587994542,47
2340368,2032071,0.7131768724498933,0.4883195343485316,364.1405184174625,47
2340368,2060933,0.6337210912637585,0.9912316650769954,198.17735334242838,47
2340368,2387255,0.6676749598105741,0.36021219017029493,575.7080491132333,47
2340368,2422005,0.6493798408949826,0.30253920422572983,757.9140518417463,47
2340368,2422011,0.6099055465125257,0.6004936285207382,123.1800818553888,47
2340368,2422015,0.6928300272563953,0.6415134862639144,77.84720327421556,47
2340368,2466149,0.8050811815727009,0.5523752682809345,250.32332878581173,47
2340368,2466157,0.6549036475649078,0.3728862545863415,391.98362892223736,47
2340368,2466160,0.61491976504786,0.4430705329434841,139.12414733969987,47
2340368,2466179,0.78959634032747,0.6857102984808059,85.48703956343793,47
2340368,2639582,0.6825133719917592,0.4379893122624234,185.52796725784447,47
2340368,3102751469,0.7210875803461773,0.7244392705741701,254.05729877216916,47
2340368,3102751473,0.730486853567841,0.6541352287615212,384.37517053206005,47
2340368,3102751477,0.6128246625334839,0.520072647565717,207.80081855388812,47
2340368,31027532941,0.8269616246913568,0.6481554526665947,115.46111869031378,47
2340368,31027535057,0.6314644809850534,1.1575792406391725,11.616643929058663,47
2340368,31027535075,0.7918677300913688,1.3184922254595939,13.96725784447476,47
2340368,31027535392,0.6917410818296829,0.6303741158267021,98.75034106412005,47
2340368,31027535395,0.7354724241436351,0.60756590442603,137.30286493860845,47
2340368,31027535398,0.6382693176805544,0.5364313445012283,118.87175989085948,47
2340368,31027540943,0.738732257047394,0.8290898110447702,41.91132332878581,47
2340368,31027541120,0.6596312076945741,1.0476850005910723,57.94815825375171,47
2340368,31027547416,0.770766346371848,1.5211560511368316,107.51568894952251,47
2340368,31027547419,0.7048914333610823,1.18742326722153,144.10231923601637,47
2340368,31027547425,0.6851781915075623,1.3398686776045163,90.23055934515689,47
2340368,31027548000,0.799411977929061,1.3232933591231464,11.255115961800819,47
2340368,31027548003,0.7726275420989491,1.388504919843038,17.664392905866304,47
