sku,n_obs,rank_modelo,dof_modelo,elasticidade_preco,p_value_preco,semi_elasticidade_desconto,p_value_desconto,semi_elast_desc_0_10,p_value_desc_0_10,semi_elast_desc_10_30,p_value_desc_10_30,semi_elast_desc_30_plus,p_value_desc_30_plus,preco_medio,desconto_medio,q_media,share_dias_stockout_base,std_log_preco,pass_obs,pass_var_preco,pass_p_preco,pass_range_preco,quality_score
31027541183,271,23,248,0.8559502460272347,0.6345940201185396,-2.406533260822318,0.2654723407724462,,,,,,,9.913168410992618,-0.13557385163143632,5.011070110701107,0.3258575197889182,0.10855369606810443,True,True,False,True,3
31027538597,268,23,245,0.1774373000541459,0.380524085556331,-1.0010074351805685,0.09341345056537409,,,,,,,8.43967945278358,-0.14694742448865078,3.156716417910448,0.3627968337730871,0.4865513270342397,True,True,False,True,3
2676159,268,23,245,4.652912839697873,0.3030098858060668,-5.53736948785623,0.29477345839365743,,,,,,,9.344770792947761,-0.1255956283209225,2.6529850746268657,0.37772087067861715,0.06427609121702106,True,True,False,False,2
31027541108,267,23,244,-3.979501175269327,5.018385706989648e-10,0.4117101028403588,0.592969262018681,,,,,,,2.8531763088576785,-0.1509174222934471,29.647940074906366,0.5633245382585752,0.13205903597766053,True,True,True,True,4
2418813,266,23,243,1.7223057673464288,0.22133307871440366,-2.9842853747687594,0.06793828437390359,2.463038691964648,0.15687357093923993,4.536804694689007,0.012796021217972076,5.995436716694373,0.2514922141696343,28.390122031270682,-0.11434682986543428,2.026315789473684,0.1088348271446863,0.0916413391849169,True,True,False,True,3
31027541767,262,23,239,0.5258213646192725,0.007202505710937279,-1.8151526945349983,0.013707778892261269,,,,,,,12.709214980442749,-0.20288817799401834,4.912213740458015,0.42744063324538256,0.4556163090755849,True,True,True,True,4
2676163,261,23,238,-0.16122873565162849,0.9378210483729932,-1.7016663315447094,0.4675838284956235,,,,,,,9.37573488994636,-0.12148109692624377,2.4942528735632186,0.2599231754161332,0.0682058273915832,True,True,False,True,3
2676111,256,23,233,0.40138829819078653,0.4129648820303984,-0.953123413429614,0.37600383595219045,,,,,,,10.399938996554686,-0.131443209658617,4.00390625,0.014084507042253521,0.18531487442711672,True,True,False,True,3
2639581,256,21,235,-8.659583893604141,0.036459470566581054,7.885205279932623,0.18434224914084485,-47.30083220356612,0.20704950183677617,-55.54059139714639,0.1911118400217493,-74.71577723738456,0.21832105409833646,5.024638592312501,-0.11693522103933104,291.3515625,0.6274007682458387,0.1256646803581984,True,True,True,True,4
31027541737,254,23,231,0.23058372565687257,0.001898233740890154,-1.058487710898661,0.013255227431868244,,,,,,,29.112001660307087,-0.2694582679412794,3.326771653543307,0.4525065963060686,1.4327893413888306,True,True,True,True,4
2418824,246,23,223,-0.9416459693381193,0.5148755961450904,0.3033343570762847,0.8657278422048873,,,,,,,30.188967805227644,-0.11795048379884171,2.113821138211382,0.12163892445582586,0.0716018893512218,True,True,False,True,3
1767995,245,21,224,-12.298506031063592,0.0027855653428514593,15.561229053302425,0.0068613513039208485,-49.19789681353692,0.021642767290958043,-69.13310792954957,0.005812152788895686,-87.16897445849438,0.012929892908310148,5.855284163261225,-0.16233416834217698,90.2,0.6248399487836107,0.1604729736386271,True,True,True,False,3
2418823,244,23,221,1.4757820228818992,0.18619689244094673,-2.029176240267045,0.1377535116318458,,,,,,,30.38874151054098,-0.10632201508356859,2.168032786885246,0.10371318822023047,0.08914386455973161,True,True,False,True,3
31027541731,237,23,214,0.2031035463061017,0.00017270497379295868,-0.8609850597165616,0.025190392141951623,,,,,,,22.76006425999156,-0.42988118025101163,3.0042194092827006,0.43007915567282323,2.161029636212266,True,True,True,True,4
31125240,236,23,213,4.2385197125858065,0.08408600485399842,-4.251146678259747,0.19347995696434706,6.058931684675743,0.14687263784243454,1.7104962363338052,0.6915359873771894,4.106587100003142,0.6102262973776786,9.420909733432204,-0.09255403567653613,8.932203389830509,0.5556978233034571,0.09990843203422885,True,True,False,False,2
311814-1,226,23,203,58.98452992558361,0.26799484728349277,-65.53096683032084,0.25947550769179895,142.45083879362738,0.33384976436666935,150.7783564857449,0.34891971587795245,6.529887741635321e-12,,2.6468281289292035,-0.08730064520382273,44.26548672566372,0.6722151088348272,0.031969509761459396,True,True,False,False,2
2414390,225,23,202,-0.6466151124658533,1.679435025936371e-06,3.092597313370059,3.464408759867865e-10,,,,,,,13.919596552386666,-0.16034641865079433,9.737777777777778,0.0076824583866837385,0.896887374854985,True,True,True,True,4
31027552058,223,20,203,0.7727783635962095,0.8587631213609632,0.3457816244299814,0.946273001742969,,,,,,,15.820386333286997,-0.1154397493979933,13.739910313901346,0.06390977443609022,0.07171214322831304,True,True,False,True,3
1767991,218,21,197,-6.051754424951504,0.09560293217178817,6.071950926579058,0.22368238791293682,-27.66542579732182,0.1431691875299239,-42.09209459509409,0.05634097343458788,-53.835283552448786,0.08081939666818849,5.6898160344311925,-0.1860633592057709,70.38073394495413,0.678617157490397,0.17716997289917374,True,True,False,True,3
31027543365,216,23,193,-0.0733506595159303,0.9555903761440052,-1.0696225735555247,0.4930787264429921,,,,,,,44.38652584875926,-0.12326667807995202,2.0555555555555554,0.2330316742081448,0.07202122066359781,True,True,False,True,3
3110249-1,215,23,192,-3.088749430601166,0.0005288978829032231,4.456818655485921,0.00022581907206298268,,,,,,,3.3018231747767444,-0.09623243582682936,4.674418604651163,0.03201024327784891,0.11544545944453882,True,True,True,True,4
31027552040,215,20,195,5.473236069710403,0.2373547050346012,-3.878785112435461,0.45740915685372996,,,,,,,17.235010859144186,-0.13434744217257244,9.711627906976744,0.05511811023622047,0.044142134755338125,True,True,False,False,2
3102749983,209,23,186,-10.694864773576178,0.009758529213994338,11.995329302620164,0.012974236268236128,-4.934917088866146,0.312329312552718,1.2152024581887226,0.8296414361887976,6.4865378907078535,0.48685900277718575,16.752989564330143,-0.123682097490256,2.727272727272727,0.11523687580025609,0.09750407348297264,True,True,True,False,3
31027532887,207,23,184,0.11256605514332393,0.9092749016176978,-0.7940532120568643,0.5358003860013842,-1.3312173384420878,0.3790870308133836,0.6811301043915314,0.6677835914742367,-4.5047487340721,0.10342665810397089,22.19592956828502,-0.16061172188141729,2.0676328502415457,0.21638924455825864,0.1614467718895992,True,True,False,True,3
3110251-1,207,23,184,-3.334690298927728,0.0007373622646826838,6.470612259045027,4.422062364506374e-06,,,,,,,3.37125785405314,-0.07356416665542878,8.077294685990339,0.04481434058898848,0.10978870440310513,True,True,True,True,4
31027552061,205,20,185,-4.545091749547271,0.6119147586721749,4.839269787174438,0.6323655643823909,28.261859798230773,0.5245974045877253,28.34033965286269,0.5713729357844244,57.875331262779454,0.4391539377156748,16.07360076675122,-0.10325094871050372,6.873170731707317,0.06390977443609022,0.07535920679054811,True,True,False,True,3
