sku_anchor,sku_candidato,effect_d,uplift_pct,media_base_candidato,dias_stockout_anchor,p_value,p_value_ajustado,par_id,tem_reciproca,effect_reciproco,uplift_reciproco,score_par
1542574,2466160,0.6717731011983327,0.4650346541372031,128.87290969899666,183,1.9242625507353918e-16,2.38287845866066e-15,1542574|2466160,False,,,
1542574,2466179,0.6129625770112055,0.5386701665925979,79.20401337792642,183,5.524594258686961e-13,4.691169753376471e-12,1542574|2466179,False,,,
1542574,2639583,0.6605137615953585,0.4372275918472264,289.5183946488294,183,1.6668728094474652e-16,2.0814899116293558e-15,1542574|2639583,False,,,
1542574,31027532941,0.6608611245505437,0.5825152197611422,105.5351170568562,183,9.934906354673216e-16,1.1184296093215454e-14,1542574|31027532941,False,,,
1542574,31027535057,0.6314455933320209,1.4420037740299563,9.297658862876254,183,1.5032766927435303e-11,1.048849680241566e-10,1542574|31027535057,False,,,
1542574,31027535060,0.6875908585165147,1.9424014515378292,7.322742474916388,183,1.9268012543774024e-12,1.446074072729707e-11,1542574|31027535060,False,,,
1542574,31027535392,0.6090041549976173,0.5571942855710095,90.74749163879599,183,1.5655261688172758e-12,1.1991607664239545e-11,1542574|31027535392,False,,,
1542574,31027540943,0.7319208605074542,0.8610450630045469,36.74414715719063,183,7.217568662852867e-18,1.0412919449513942e-16,1542574|31027540943,False,,,
1542575,2464427,0.8865031069067543,1.0491598542302767,13.42989417989418,25,7.610154061549888e-05,0.00016853485745846696,1542575|2464427,False,,,
1542575,31027535093,0.685025524999467,1.0032575665491672,10.882275132275133,25,0.0011878854498080917,0.0019186932374074177,1542575|31027535093,False,,,
1542575,31027535102,1.1296487356809193,3.989585025255026,13.355820105820106,25,0.00015671094989973912,0.00032706807802108473,1542575|31027535102,False,,,
1542576,1542575,0.7347218276486429,0.6055803437517878,185.29337539432177,147,1.059060171286796e-12,8.415847136535717e-12,1542575|1542576,False,,,
1542576,2464426,0.6898036293689462,0.6486841925120943,13.323343848580441,147,2.3342726491186306e-13,2.052502459520879e-12,1542576|2464426,False,,,
1542576,2466160,0.6803743762714966,0.4607986231541204,131.50946372239747,147,2.351698790093891e-14,2.345385504751357e-13,1542576|2466160,False,,,
1542576,31027532941,0.7677866735759559,0.6581750288054921,106.71924290220821,147,3.538294057984909e-17,4.612197342250504e-16,1542576|31027532941,False,,,
1542576,31027535057,0.7444297393577167,1.6785762527937922,9.452681388012618,147,1.5958124421669007e-12,1.2160909174666742e-11,1542576|31027535057,False,,,
1542576,31027535060,0.898937510854004,2.6577972961336433,7.1025236593059935,147,2.1429865485953964e-15,2.3244365045348607e-14,1542576|31027535060,False,,,
1542576,31027535072,0.8379194834790481,2.7784641535639145,6.211356466876971,147,1.0641674862946514e-13,9.583956876568801e-13,1542576|31027535072,False,,,
1542576,31027535395,0.6884254527795967,0.5591771504717443,128.9621451104101,147,2.914159894269916e-14,2.8869610685900637e-13,1542576|31027535395,False,,,
1542576,31027540943,0.6984687928561089,0.7974951051819956,38.39432176656151,147,5.6269482459211263e-14,5.429639671064152e-13,1542576|31027540943,False,,,
1542576,31027541120,0.6093416985872309,1.5278545486846433,47.83438485804417,147,4.964267966688758e-08,2.089773993909205e-07,1542576|31027541120,False,,,
1542577,1542575,0.8183579821710114,0.6751115596550457,195.91376912378303,62,2.069388725834025e-07,7.966610483392127e-07,1542575|1542577,False,,,
1542577,2464424,0.711178598276428,0.6980773674984359,15.91933240611961,62,9.387949720661941e-08,3.8116101871321433e-07,1542577|2464424,False,,,
1542577,31027531029,0.6052728076995265,0.8457468336040097,34.58692628650904,62,6.567567095741372e-05,0.0001499140507568614,1542577|31027531029,False,,,
1542577,31027535392,0.7417419139419966,0.6828440278577498,97.31988873435327,62,1.054880834288277e-06,3.595304861817385e-06,1542577|31027535392,False,,,
1604309,2387158,0.9762122184114199,0.5429108854480864,242.9145183175034,44,4.454317032815252e-07,1.614418319698406e-06,1604309|2387158,False,,,
1604309,3102751369,0.6377398066437105,0.9432284779734147,19.4966078697422,44,2.529365242452715e-05,6.359791455642528e-05,1604309|3102751369,False,,,
1604309,31027535057,0.6166893339673462,1.1650587004533302,11.672998643147897,44,0.0003215091252523111,0.0006228977315840083,1604309|31027535057,False,,,
1604309,31027535060,0.6093270288584398,1.4027205276174775,9.87516960651289,44,0.000636810655245778,0.0011172380563107746,1604309|31027535060,False,,,
1604309,31027535383,0.6421223900070149,0.9272094926350248,41.45183175033921,44,0.00046915143646965296,0.0008703608421896433,1604309|31027535383,False,,,
1604309,31027547416,1.1389139475118115,2.7979612143229198,101.59158751696066,44,1.4063897689206126e-07,5.573053857642748e-07,1604309|31027547416,False,,,
1604309,31027547419,0.8656307321671892,1.7196671120552922,141.15196743554952,44,5.526571136571656e-06,1.6524114102505998e-05,1604309|31027547419,False,,,
1604309,31027547422,0.7258811384560379,1.5213506903546654,165.88331071913163,44,6.199953027599182e-05,0.00014328351786955495,1604309|31027547422,False,,,
1604309,31027548000,0.6319906722883026,0.928847279110591,11.594301221166893,44,3.525954847598357e-05,8.547420723541858e-05,1604309|31027548000,False,,,
1604309,31027548003,0.7274429031664468,1.1072499625131202,18.097693351424695,44,6.049544384054488e-06,1.787201382645123e-05,1604309|31027548003,False,,,
1604311,2490067,0.7243049144523894,1.029632101322201,10.94822006472492,163,5.875660548060133e-14,5.63305262865636e-13,1604311|2490067,False,,,
1604311,2490069,0.8008130640098918,1.5815048718874052,6.601941747572815,163,4.910191870139506e-15,5.211817942162361e-14,1604311|2490069,False,,,
1604311,31027522597,0.6148991593597384,1.2479750524835413,7.305825242718447,163,1.8835910602555709e-10,1.1471378342376139e-09,1604311|31027522597,False,,,
1604311,31027529507,0.6981410020573449,2.158291665189073,5.038834951456311,163,1.6820160569672595e-11,1.1571647503024757e-10,1604311|31027529507,False,,,
1604311,311813-1,0.8334219864192266,2.2050259787955233,8.244336569579287,163,8.137230586247549e-16,9.23047683294951e-15,1604311|311813-1,False,,,
1604354,1254438,0.6379218275288834,1.2163825304089648,13.648366013071895,16,0.02376718186517615,0.02511951084754748,1254438|1604354,False,,,
1604354,1254466,0.6570064082327483,1.180573273800032,8.197385620915032,16,0.007755685158290191,0.00931685379565014,1254466|1604354,False,,,
1604354,1604311,0.8744855798290738,2.4862553721486287,170.0248366013072,16,0.00966454731482808,0.011184982328531561,1604311|1604354,False,,,
1604354,1767991,0.7398673950574054,1.3352991944764099,20.44705882352941,16,0.0005369168901783428,0.0009753771379034443,1604354|1767991,False,,,
1604354,2419775,0.7295515335981966,0.40187601957585656,180.2941176470588,16,0.004118624555852177,0.005425776675528666,1604354|2419775,False,,,
1604354,2419784,0.770300045008995,0.6000007542388222,108.3202614379085,16,0.008024891078453344,0.009578303728981259,1604354|2419784,False,,,
1604354,2419856,0.6761950242714156,0.3111369476412193,297.5947712418301,16,0.0025426125781412468,0.0036434316654961312,1604354|2419856,False,,,
1604354,2460042,0.7623314789004378,0.6536654135338346,79.97385620915033,16,0.002244689991484181,0.0032895555496503877,1604354|2460042,False,,,
1604354,2460044,1.0474287587093993,1.3374209997127262,77.35555555555555,16,0.0017416465754355444,0.0026490141362305207,1604354|2460044,False,,,
1604354,2460046,0.6201717942550748,0.5694069295527464,47.66928104575163,16,0.005022351178164435,0.006444916969561615,1604354|2460046,False,,,
1604354,2460048,0.7981613808172956,1.1403641448869446,83.07581699346406,16,0.002545008121658805,0.0036434316654961312,1604354|2460048,False,,,
1604354,2460050,0.6273237041646856,0.8025418348743326,60.227450980392156,16,0.006622249125213449,0.008159753068049076,1604354|2460050,False,,,
1604354,2460052,0.7054969751605832,0.8558966465606151,41.82614379084967,16,0.0028762396085788497,0.0040245687931715355,1604354|2460052,False,,,
1604354,2490066,1.0044686512153842,2.5477410182343383,7.2405228758169935,16,0.0020794989182805826,0.003087645321501142,1604354|2490066,False,,,
1604354,2490067,0.6053105252513592,0.5883603540879253,13.142483660130718,16,0.00313330285997045,0.004327219377245436,1604354|2490067,False,,,
1604354,2490069,0.7291245488708681,0.9822038724373577,8.607843137254902,16,0.0036604035960545863,0.0049003240934568605,1604354|2490069,False,,,
1604354,2639581,1.3855800239981546,7.377774517127308,85.74771241830065,16,0.0004934522372266998,0.0009052716352084888,1604354|2639581,False,,,
1604354,2639586,0.6321762608788837,1.6271650408122638,6.566013071895425,16,0.0030068334653012645,0.004171946339344238,1604354|2639586,False,,,
1604354,2692047,0.6897686999524701,0.5877075434697346,9.998692810457516,16,0.015632287094704437,0.017105727999065387,1604354|2692047,False,,,
1604354,2751187,0.6817745997347598,0.8912097347228801,11.037908496732026,16,0.005804078300580936,0.007290668093544608,1604354|2751187,False,,,
1604354,31023267,0.9066884399062932,1.6460479224860336,7.487581699346405,16,0.0013379502311313372,0.0021196098544362125,1604354|31023267,False,,,
1604354,31023928,0.8336399725012629,2.977743418066273,51.83529411764706,16,0.009135194257662087,0.01068048675600776,1604354|31023928,False,,,
1604354,3102751371,0.9748806180242356,2.7288778162911616,5.279738562091503,16,0.0025431029431368097,0.0036434316654961312,1604354|3102751371,False,,,
1604354,3102751373,0.7088964228708832,0.9550638081780446,14.801307189542484,16,0.005537584261616985,0.006994220306956238,1604354|3102751373,False,,,
1604354,31027522597,1.2764816887831234,2.5416666666666665,8.75294117647059,16,0.0003136610172391832,0.0006086935994342748,1604354|31027522597,False,,,
1604354,31027523978,0.8227453493603654,2.4859282158342704,8.139869281045751,16,0.011022982670958975,0.01251348529338811,1604354|31027523978,False,,,
1604354,31027523981,0.672610323493142,3.644719344904815,14.007843137254902,16,0.033640044467974924,0.034642485155516795,1604354|31027523981,False,,,
1604354,31027529011,0.6764874173534028,0.9246479681640775,17.081045751633987,16,0.022389059065215617,0.02374742453312663,1604354|31027529011,False,,,
1604354,31027529507,0.8131317626606922,1.7739226135310473,7.052287581699346,16,0.004615110787206733,0.005989567362261315,1604354|31027529507,False,,,
1604354,31027530261,0.8732669341048833,1.7130619816673942,14.973856209150327,16,0.0049086714727147995,0.0063153989683586076,1604354|31027530261,False,,,
1604354,31027530264,0.9252939445826165,2.0714668094218416,11.598692810457516,16,0.0038504486853634676,0.005117859343873089,1604354|31027530264,False,,,
1604354,3110413-1,0.8998661178281848,0.9378474348706834,83.24313725490197,16,0.0058968739703113855,0.007382270193666991,1604354|3110413-1,False,,,
1604354,311196-1,0.9169386116935208,1.2946380289306476,9.669281045751633,16,0.0006510529381439183,0.0011395343534533128,1604354|311196-1,False,,,
1604354,311813-1,1.0516180382655105,1.8220038296913719,11.605228758169934,16,0.00035282597028715783,0.0006782657074343034,1604354|311813-1,False,,,
1604354,311814-1,1.4998726227098818,2.9790083221089088,13.586928104575163,16,1.9872976852847448e-05,5.109211696078081e-05,1604354|311814-1,False,,,
1768006,2060933,0.7852704541992451,0.7188398015222064,197.20112517580873,70,6.9886621625131665e-12,4.992861525718542e-11,1768006|2060933,False,,,
1768006,2387158,0.6802330200979829,0.3351513853845976,243.0436005625879,70,3.7478557424867725e-07,1.3751391687247762e-06,1768006|2387158,False,,,
1768006,2387255,0.8868497898862356,0.38210520444022983,569.1111111111111,70,1.0389137543612904e-12,8.30013891925203e-12,1768006|2387255,False,,,
1768006,2387556,0.6329424995326921,0.3050947249109424,312.6976090014065,70,9.150526585673258e-07,3.16962296184393e-06,1768006|2387556,False,,,
1768006,2419815,0.7217338892798343,0.3081163444875216,401.8537271448664,70,7.112522211673626e-09,3.355304129062542e-08,1768006|2419815,False,,,
1768006,2422015,0.726184566738296,0.5737412825865994,76.89592123769339,70,2.1467577990764589e-07,8.221861055225819e-07,1768006|2422015,False,,,
1768006,2466149,0.6940392529257592,0.47721730863601686,248.1209563994374,70,2.059399030425252e-06,6.667248277150161e-06,1768006|2466149,False,,,
1768006,2466151,0.6343730554370351,0.8811393775852583,33.95358649789029,70,6.332515241684515e-06,1.8597070452852155e-05,1768006|2466151,False,,,
1768006,2466157,0.9911987814344865,0.5653106747689436,381.4669479606188,70,3.892843165609344e-11,2.5940649973522353e-10,1768006|2466157,False,,,
1768006,2466160,0.8899430289959849,0.5706066208254085,135.9620253164557,70,1.587905319944165e-11,1.1026295819799203e-10,1768006|2466160,False,,,
1768006,2466179,0.8164069365271175,0.735620286535428,83.68354430379746,70,2.389286593328216e-08,1.0473391969574422e-07,1768006|2466179,False,,,
1768006,2639582,0.8988535539036355,0.5425545375314663,181.66526019690576,70,4.513592682175945e-10,2.5896520176499823e-09,1768006|2639582,False,,,
1768006,2639583,1.1532989934873847,0.6920094586039,300.53867791842475,70,8.037324237726918e-17,1.0208088732702735e-15,1768006|2639583,False,,,
1768006,2742119,0.6247253654522638,0.5362701632084692,116.15330520393812,70,2.180658017737316e-05,5.548729134174061e-05,1768006|2742119,False,,,
1768006,2791357,0.8653073940286226,0.8508430621156761,45.09142053445851,70,3.622188743945767e-09,1.7590106122560163e-08,1768006|2791357,False,,,
1768006,2791359,0.6397439503403541,0.759247965612888,21.876230661040786,70,5.120448893728894e-06,1.5371691022386135e-05,1768006|2791359,False,,,
1768006,2791360,0.95360841578378,0.7994216713457565,116.9423347398031,70,3.9386353346403525e-11,2.601249825455806e-10,1768006|2791360,False,,,
1768006,2791362,0.6446428395620968,0.5528127068166778,48.87904360056259,70,2.431373136504094e-06,7.769936517946415e-06,1768006|2791362,False,,,
1768006,3102748531,1.0436301213688566,0.3946212716925018,129.0365682137834,70,5.1958574114085485e-14,5.0464340610151e-13,1768006|3102748531,False,,,
1768006,3102751465,0.7867241326596144,0.6143502214163674,172.86919831223628,70,7.459614234861797e-08,3.0706334495857703e-07,1768006|3102751465,False,,,
1768006,3102751467,0.6605667829617126,0.5009378516085949,87.85935302390999,70,5.871790055642921e-07,2.0774952434965195e-06,1768006|3102751467,False,,,
1768006,3102751469,1.011675902296981,0.874668130209584,246.0168776371308,70,4.118573551500532e-11,2.696123479088013e-10,1768006|3102751469,False,,,
1768006,3102751473,0.9115708954581231,0.7382140017530587,375.0154711673699,70,6.959803668333555e-10,3.830469722645802e-09,1768006|3102751473,True,0.6171177329305875,0.4599789083603607,0.7551114054386957
1768006,3102751477,0.8958462674415539,0.717911045852684,201.56540084388186,70,1.002434818883001e-09,5.3583386361875515e-09,1768006|3102751477,False,,,
1768006,3102751483,0.6489441673094603,0.5150257789180256,73.30379746835443,70,1.2410329712748536e-05,3.3140078066308725e-05,1768006|3102751483,False,,,
1768006,31027518017,0.6337105800252378,0.5569268836889982,14.047819971870604,70,5.898552889751785e-07,2.0820070294943353e-06,1768006|31027518017,False,,,
1768006,31027524433,0.7792684555449694,1.071426742552818,54.931082981715896,70,2.600852476701861e-07,9.859354031578992e-07,1768006|31027524433,False,,,
1768006,31027526676,0.6593212043796829,0.4597036384596454,15.51195499296765,70,2.026512793973653e-06,6.5751048293555645e-06,1768006|31027526676,False,,,
1768006,31027526679,0.7547530836079722,0.6424429019256607,10.767932489451477,70,8.26059663848989e-08,3.3816106349300213e-07,1768006|31027526679,False,,,
1768006,31027528713,0.6479284532197624,0.7254538785989364,59.164556962025316,70,1.1547653845567764e-05,3.1163091942599184e-05,1768006|31027528713,False,,,
1768006,31027530258,0.7017222952884297,0.6400405158930086,114.45710267229255,70,2.1068588370177078e-08,9.290184664119626e-08,1768006|31027530258,False,,,
1768006,31027531548,0.737448200670241,0.6484879032258064,8.371308016877638,70,2.084051301864512e-07,8.002326187521097e-07,1768006|31027531548,False,,,
1768006,31027532941,0.9426900624936602,0.7471429465123554,112.41209563994374,70,9.92976323891111e-13,8.063184794001043e-12,1768006|31027532941,False,,,
1768006,31027534326,0.729261243335579,0.5571819511956743,69.8973277074543,70,3.3372240605166456e-07,1.2336106850566505e-06,1768006|31027534326,False,,,
1768006,31027535057,0.8649559007789374,1.738393323874244,10.762306610407876,70,1.0860049101265558e-08,4.9962950354429164e-08,1768006|31027535057,False,,,
1768006,31027535060,1.0314409951993682,2.775236054533895,8.533052039381154,70,6.202461812061401e-10,3.426341357889681e-09,1768006|31027535060,False,,,
1768006,31027535072,0.705038371783401,1.6923385518590999,8.213783403656821,70,1.043833154166885e-06,3.5658300392919333e-06,1768006|31027535072,False,,,
1768006,31027535075,1.189824353638957,2.1162940507768098,12.725738396624472,70,1.0090577047588082e-13,9.19391223422517e-13,1768006|31027535075,False,,,
1768006,31027535078,1.0349649800118763,2.1496606033717836,9.057665260196906,70,1.300349772065702e-12,1.0170104006787543e-11,1768006|31027535078,False,,,
1768006,31027535383,1.0229817878364296,1.5327666062390626,38.34880450070324,70,5.643803195576628e-10,3.1767771017526023e-09,1768006|31027535383,False,,,
1768006,31027535392,0.7660674068700386,0.6362405034467056,97.0604781997187,70,1.915462041974682e-08,8.471358911828505e-08,1768006|31027535392,False,,,
1768006,31027535395,1.1359521958971828,0.8417656235076882,132.53586497890296,70,4.468776267790081e-16,5.187969948387547e-15,1768006|31027535395,False,,,
1768006,31027535398,1.0516034443400302,0.823563785863626,114.36005625879044,70,1.4789148068439308e-13,1.323896025885591e-12,1768006|31027535398,False,,,
1768006,31027540644,0.7956410456135942,1.1457634216477288,21.59071729957806,70,5.714818370884927e-08,2.385455084026686e-07,1768006|31027540644,False,,,
1768006,31027540943,0.9422513510451301,0.9531211260649464,40.68213783403657,70,9.620575054568303e-13,7.855040951147527e-12,1768006|31027540943,False,,,
1768006,31027541120,0.7705299758821625,1.169190763319986,55.748241912798875,70,5.827606193174415e-10,3.2312771653198436e-09,1768006|31027541120,False,,,
1768006,31027547416,1.4953776640888068,3.1116054631937966,91.95921237693389,70,1.1861742333533505e-17,1.6639025967369526e-16,1768006|31027547416,False,,,
1768006,31027547419,1.382763860044757,2.433368742530872,127.10548523206751,70,2.0026096235264326e-18,3.2346498919133467e-17,1768006|31027547419,False,,,
1768006,31027547422,1.3024078880262726,2.849107457970835,143.46554149085796,70,5.524235608506849e-15,5.821995825702962e-14,1768006|31027547422,False,,,
1768006,31027547425,1.1796667908462075,1.9216812211845797,83.54289732770745,70,9.250788336152796e-22,2.1102490785819927e-20,1768006|31027547425,False,,,
1768006,31027548000,1.6674201899185623,2.453799947767041,10.0014064697609,70,3.656449738999943e-28,1.552424089186833e-26,1768006|31027548000,False,,,
1768006,31027548003,1.8181444833557636,2.6693150472046314,15.514767932489452,70,9.588232654278414e-32,5.088612044377758e-30,1768006|31027548003,False,,,
1768006,31027548006,1.361646642217508,2.187601892401623,12.571026722925458,70,1.3501782924395093e-20,2.675153256753481e-19,1768006|31027548006,False,,,
1768006,3108041-1,0.6673862388616814,0.40558174933174923,21.648382559774966,70,6.797541870432927e-06,1.9695869649690528e-05,1768006|3108041-1,False,,,
1768006,3109087,0.6079998389880077,0.35459347246618916,114.49929676511955,70,1.5833920413642695e-06,5.240357624648785e-06,1768006|3109087,False,,,
1895626,1604311,0.7617196707865774,1.8853432610911671,168.8996036988111,24,0.0044730515802107705,0.005825551838907279,1604311|1895626,False,,,
1895626,1767991,0.6572899215837607,1.7552967037822553,19.93130779392338,24,0.005445802648988347,0.006893068770354926,1767991|1895626,False,,,
1895626,1767995,0.8828438523441108,1.955436524445677,28.577278731836195,24,0.00017037849519908473,0.0003526217881139831,1767995|1895626,False,,,
1895626,2460042,1.1682652801747404,1.2040034143538083,78.15323645970938,24,9.878629035422186e-06,2.738739318402494e-05,1895626|2460042,False,,,
1895626,2460044,1.2107581949334607,1.1970672204223245,76.6552179656539,24,2.602258089912381e-06,8.245107721982513e-06,1895626|2460044,False,,,
1895626,2460046,0.8712403336904282,1.039059040242719,46.7331571994716,24,0.0004485788233269341,0.0008374222757083217,1895626|2460046,False,,,
1895626,2460048,0.7894641882422281,1.442975659229209,81.40686922060766,24,0.0015340030162771883,0.0023756713224789157,1895626|2460048,False,,,
1895626,2460050,0.6034909723392856,0.8700675750526198,59.623513870541615,24,0.004327103539906538,0.005660278046039715,1895626|2460050,False,,,
1895626,2460052,0.9209571163993971,1.1552914644468015,41.1003963011889,24,1.5881825162830337e-05,4.1770605649497135e-05,1895626|2460052,False,,,
1895626,2490066,0.7159853072385084,1.755284478557505,7.2285336856010565,24,0.0031272264649002198,0.004322845141248117,1895626|2490066,False,,,
1895626,2639581,1.0596005646916846,5.352277744878029,84.7661822985469,24,0.0004172492878832481,0.0007858459338333418,1895626|2639581,False,,,
1895626,2692047,0.6356201931344668,0.4922309833024119,9.968295904887714,24,0.0027919475969529818,0.003925103244155279,1895626|2692047,False,,,
1895626,2751187,0.6810469299573916,0.9820952899866812,10.910171730515192,24,0.0016149937122992388,0.0024843485056694294,1895626|2751187,False,,,
1895626,3100123,0.9480489983497623,0.4432767848551452,581.1717305151916,24,0.00015470552494464647,0.0003233367230207379,1895626|3100123,False,,,
1895626,31023928,0.9436501966141384,3.4225819153548707,49.763540290620874,24,0.0006015693209985678,0.001066744643202711,1895626|31023928,False,,,
1895626,3102751371,0.7351229847875538,1.8172066549912436,5.28005284015852,24,0.002200445883179651,0.003243911292068414,1895626|3102751371,False,,,
1895626,31027523978,0.8054620462971953,2.283961328705999,7.993394980184941,24,0.002390731850696657,0.003476152182128407,1895626|31027523978,False,,,
1895626,31027523981,0.6340501912776636,2.9551625666060435,13.800528401585204,24,0.014941764124232081,0.016422678615834966,1895626|31027523981,False,,,
1895626,31027528701,0.6686754901460317,0.8757314131499129,18.437252311756936,24,0.0033471325625638684,0.004579962235699731,1895626|31027528701,False,,,
